time,open,high,low,close,vol,id,timestamp,Relative Strength Index,Average Directional Index,Correlation Coefficient
1278941400,10199.24,10220.28,10146.49,10216.27,131487257,"89","2010-07-12 13:30:00",53.44490061137252,25.786816588605426,0.9926128400222616
1279027800,10217.55,10407.82,10217.55,10363.02,179044031,"90","2010-07-13 13:30:00",58.36878127774129,24.761913155372625,0.9923922248628663
1279114200,10370.96,10400.1,10303,10366.72,208529198,"91","2010-07-14 13:30:00",58.48799391062199,23.81021711022788,0.9920162901866048
1279200600,10367.1,10379.74,10240.48,10359.31,210003886,"92","2010-07-15 13:30:00",58.12899170882615,22.516085638164228,0.9928862233809199
1279287000,10356.2,10356.2,10079.58,10097.9,335057220,"93","2010-07-16 13:30:00",47.1369054755469,21.445135519364097,0.9934979332594057
1279546200,10098.12,10187.28,10073.68,10154.43,176966763,"94","2010-07-19 13:30:00",49.3667009699445,20.483136498573185,0.9947357705062725
1279632600,10151.48,10236.4,10007.76,10229.96,194405988,"95","2010-07-20 13:30:00",52.26393922806734,19.956748140357057,0.9957422108516784
1279719000,10226.02,10265.54,10065.5,10120.53,203897050,"96","2010-07-21 13:30:00",47.98030311053063,19.25882216770617,0.9971163462124358
1279805400,10121.81,10363.24,10121.81,10322.3,202216523,"97","2010-07-22 13:30:00",55.26141281870013,17.938039464911935,0.9973298305797519
1279891800,10321.16,10441.95,10287.48,10424.62,200002969,"98","2010-07-23 13:30:00",58.43836720453263,17.098811390280176,0.997586089332023
1280151000,10424.17,10526.79,10414.4,10525.43,178815615,"99","2010-07-26 13:30:00",61.35043256552603,16.816674929484414,0.9986297865950013
1280237400,10525.28,10578.33,10494.86,10537.69,180548659,"100","2010-07-27 13:30:00",61.70187770223835,16.84186796613954,0.9990266423539124
1280323800,10537.01,10548.52,10463.22,10497.88,162068915,"101","2010-07-28 13:30:00",59.80034847185718,16.616734719523777,0.9984821298376366
1280410200,10498.94,10584.99,10387.39,10467.16,202113198,"102","2010-07-29 13:30:00",58.307074169143974,15.829588214842765,0.997525405311257
1280496600,10465.19,10507.19,10347.5,10465.94,208159136,"103","2010-07-30 13:30:00",58.24487037684737,14.806275604347405,0.996304437727721
1280755800,10468.82,10692.2,10468.59,10674.38,167642201,"104","2010-08-02 13:30:00",65.09619182018373,14.997315649132876,0.9953799815276562
1280842200,10673.92,10676.95,10600.96,10636.38,164882422,"105","2010-08-03 13:30:00",63.06459586250715,15.174709976433668,0.9934807740475892
1280928600,10630.2,10702.99,10627.53,10680.43,173362154,"106","2010-08-04 13:30:00",64.44966807593563,15.491481697669737,0.9935492938731406
1281015000,10679.67,10679.75,10612.85,10674.98,139607108,"107","2010-08-05 13:30:00",64.12924707307431,15.653888064978622,0.9937439908324265
1281101400,10668.55,10668.7,10515.37,10653.56,154872023,"108","2010-08-06 13:30:00",62.807586176731434,14.969261969659051,0.9933948055051741
1281360600,10654.62,10719.94,10649.4,10698.75,166333515,"109","2010-08-09 13:30:00",64.47119808604722,14.690667465457476,0.993554113336677
1281447000,10696.63,10700.71,10551.62,10644.25,203489953,"110","2010-08-10 13:30:00",60.93140642148987,13.649710589070146,0.9936331048313597
1281533400,10631.82,10631.9,10367.33,10378.83,219325268,"111","2010-08-11 13:30:00",47.30842225708457,13.858899688026485,0.9912289563111969
1281619800,10361.58,10361.65,10268.71,10319.95,221030905,"112","2010-08-12 13:30:00",44.90964715778211,14.575591751355994,0.9902987810974482
1281706200,10320.33,10354.92,10285.44,10303.15,151616032,"113","2010-08-13 13:30:00",44.22067355218029,15.241091524447677,0.9849921912569543
1281965400,10303.07,10333.12,10209.53,10302.01,146035201,"114","2010-08-16 13:30:00",44.17115340414132,16.25366262842722,0.9805358544370233
1282051800,10297.63,10480.44,10297.47,10405.85,191339173,"115","2010-08-17 13:30:00",49.696955917919446,15.976225271432023,0.9813662317493679
1282138200,10398.59,10472.3,10330.02,10415.54,168558331,"116","2010-08-18 13:30:00",50.19237905301621,15.71860486850791,0.9801818910455569
1282224600,10411.15,10412.29,10202.34,10271.21,158675953,"117","2010-08-19 13:30:00",43.34480704331558,16.211243397174172,0.9889011861139637
1282311000,10270.98,10270.98,10147.24,10213.62,251147169,"118","2010-08-20 13:30:00",40.94448564429613,16.953571009423122,0.9935575203595655
1282570200,10215.51,10304.7,10170.29,10174.41,172969277,"119","2010-08-23 13:30:00",39.346853540799124,17.34580067533054,0.9972234271880283
1282656600,10173.05,10173.05,9991.18,10040.45,223680140,"120","2010-08-24 13:30:00",34.40722803149636,18.5863301421923,0.9986750501137447
1282743000,10040.15,10097.4,9937.98,10060.06,183889305,"121","2010-08-25 13:30:00",35.680191374770985,19.96285257859122,0.9987414209207532
1282829400,10059.9,10104.71,9968.1,9985.81,176328492,"122","2010-08-26 13:30:00",33.06372453636084,21.171369153329866,0.9987399364503229
1282915800,9982.18,10159.88,9936.62,10150.65,207764070,"123","2010-08-27 13:30:00",43.04861257696882,21.761792133012378,0.9988248183343872
1283175000,10145.58,10150.57,10007.68,10009.73,150484268,"124","2010-08-30 13:30:00",37.85047570808571,22.31004204271757,0.9988740701381574
1283261400,10006.42,10073.38,9941.84,10014.72,255417995,"125","2010-08-31 13:30:00",38.13534376280739,23.171980432538724,0.9988730910145679
1283347800,10016.01,10279.08,10016.01,10269.47,205712227,"126","2010-09-01 13:30:00",50.58742071164809,22.142522731947018,0.9987094854618925
1283434200,10270.08,10320.37,10253.96,10320.1,149931903,"127","2010-09-02 13:30:00",52.6282065722278,20.879123148634246,0.9968397488788803
1283520600,10321.92,10451.15,10321.84,10447.93,168599472,"128","2010-09-03 13:30:00",57.41085422476378,19.957018454274742,0.9947508204602324
1283866200,10446.8,10446.8,10332.4,10340.69,149035913,"129","2010-09-07 13:30:00",52.611954294862194,19.100778380940913,0.9915058534825405
1283952600,10338.49,10426.7,10335.69,10387.01,166757540,"130","2010-09-08 13:30:00",54.38551826913079,18.305698312845216,0.9865498719906644
1284039000,10388.14,10476.62,10386.63,10415.24,163589414,"131","2010-09-09 13:30:00",55.47914364804777,17.920177130344275,0.9847706102661296
1284125400,10415.01,10471.28,10403.17,10462.77,140315413,"132","2010-09-10 13:30:00",57.33391446640204,17.56219317516483,0.9852534246442965
1284384600,10458.6,10567.59,10458.6,10544.13,190715523,"133","2010-09-13 13:30:00",60.37692028141075,17.89666749451449,0.9877644685912838
1284471000,10544.73,10588.32,10499.7,10526.49,192411808,"134","2010-09-14 13:30:00",59.38793342503643,18.341916930521954,0.9895325350667855
1284557400,10526.42,10587.8,10480.78,10572.73,167420793,"135","2010-09-15 13:30:00",61.182861333326706,18.548974946712505,0.9928536425212741
1284643800,10571.75,10603.69,10522.48,10594.83,170301326,"136","2010-09-16 13:30:00",62.04624883648785,18.857240321967982,0.9956672921149305
1284730200,10595.51,10650.16,10567.36,10607.85,367228990,"137","2010-09-17 13:30:00",62.574395399835005,19.479462335893537,0.9974416785168968
1284989400,10608.08,10774.13,10608.08,10753.62,157124719,"138","2010-09-20 13:30:00",67.95150877821543,20.82850406287471,0.9975932215337755
1285075800,10753.39,10833.39,10717.74,10761.03,186743445,"139","2010-09-21 13:30:00",68.201612528192,22.39495673565577,0.9967354129604232
1285162200,10761.11,10805.38,10708.4,10739.31,168591822,"140","2010-09-22 13:30:00",66.56191139865487,23.727636828324144,0.9948807229567297
1285248600,10738.48,10761.94,10640.92,10662.42,156827789,"141","2010-09-23 13:30:00",60.97329334564981,24.1078625250601,0.9930876156226613
1285335000,10664.39,10865.78,10664.31,10860.26,179266510,"142","2010-09-24 13:30:00",68.33924463449327,25.08720768528761,0.9911311381510648
1285594200,10860.03,10873.2,10809.62,10812.04,143908331,"143","2010-09-27 13:30:00",65.11345908579781,26.03843976062528,0.9900241840369386
1285680600,10809.17,10886.21,10728.64,10858.14,167112601,"144","2010-09-28 13:30:00",66.73031886967182,25.936269063037688,0.9876052516904609
1285767000,10857.98,10869.26,10798.88,10835.28,158833681,"145","2010-09-29 13:30:00",65.11863550032042,25.84139627242063,0.9844838482456333
1285853400,10836.04,10948.88,10745.44,10788.05,214536388,"146","2010-09-30 13:30:00",61.79773774751832,26.302931785361043,0.9851643787785245
1285939800,10789.72,10866.54,10780.64,10829.68,161890653,"147","2010-10-01 13:30:00",63.561669708593406,26.73150047594857,0.9845156922707754
1286199000,10828.85,10853.71,10711.12,10751.27,160366486,"148","2010-10-04 13:30:00",58.11844274598868,26.24422373517757,0.9840704015974358
1286285400,10752.78,10965.61,10752.63,10944.72,216244575,"149","2010-10-05 13:30:00",65.88150363712182,26.590900414365226,0.9848054700301206
1286371800,10936.79,10974.16,10918.57,10967.65,163437377,"150","2010-10-06 13:30:00",66.67011670308273,26.968743559600405,0.9854279969463282
1286458200,10968.41,10998.53,10892.76,10948.58,141922141,"151","2010-10-07 13:30:00",65.31792646476114,26.983986509476505,0.9842091086484016
1286544600,10948.5,11032.17,10929.28,11006.48,152279348,"152","2010-10-08 13:30:00",67.47486720505051,27.245856384167926,0.9832705585063958
1286803800,11006.93,11030.5,10977.9,11010.34,114830029,"153","2010-10-11 13:30:00",67.61944807383748,27.48902126780996,0.9843783216658409
1286890200,11010.79,11053.21,10913.84,11020.4,155152234,"154","2010-10-12 13:30:00",68.01846055073361,26.826655843211466,0.9849352669982395
1286976600,11022.82,11155.23,11022.07,11096.08,224916510,"155","2010-10-13 13:30:00",70.92143385970574,27.03132920956325,0.9885422289349585
1287063000,11096.99,11112.2,11023.54,11094.57,196166559,"156","2010-10-14 13:30:00",70.78337780169696,27.221383049747043,0.9900814674561609
1287149400,11096.01,11141.19,11010.68,11062.78,319209860,"157","2010-10-15 13:30:00",67.79144974258605,27.61983640713216,0.9904414696859299
1287408600,11062.63,11159.05,11054.76,11143.69,190291958,"158","2010-10-18 13:30:00",71.13555149902396,28.12658142383882,0.9949548455080691
1287495000,11139.6,11139.6,10917.62,10978.62,247643295,"159","2010-10-19 13:30:00",57.922422936009134,26.762407000814438,0.994835234485684
1287581400,10974.52,11152.88,10970.89,11107.97,220140233,"160","2010-10-20 13:30:00",63.62424816506787,25.622360567862973,0.9946855687569862
1287667800,11105.24,11213.54,11066.19,11146.57,178063555,"161","2010-10-21 13:30:00",65.14223588711107,25.121313184873795,0.9926506389259996
1287754200,11146.41,11159.05,11109.25,11132.56,104574033,"162","2010-10-22 13:30:00",64.09672719131049,24.65605490066956,0.9927735065574652
1288013400,11133.4,11247.6,11132.34,11164.05,168112548,"163","2010-10-25 13:30:00",65.4393859442481,24.97423128365501,0.9929008083926376
1288099800,11163.14,11184.82,11087,11169.46,159037998,"164","2010-10-26 13:30:00",65.67686637461858,24.657073538419112,0.9931541757562709
1288186200,11168.4,11168.4,11020.82,11126.28,167084701,"165","2010-10-27 13:30:00",62.01411863426489,23.548566370053532,0.9926497465077436
1288272600,11127.34,11179.34,11052.6,11113.95,156249239,"166","2010-10-28 13:30:00",60.96851916380352,22.62666823310788,0.9887873757559814
1288359000,11120.45,11131.01,11075.8,11118.49,189651523,"167","2010-10-29 13:30:00",61.22774204417562,21.770619963086908,0.9854168979283046
1288618200,11120.3,11244.27,11062.33,11124.62,150126990,"168","2010-11-01 13:30:00",61.59858906113001,22.03394211797591,0.9725221134879538
1288704600,11125.22,11219.52,11125.22,11188.72,150388230,"169","2010-11-02 13:30:00",65.33261257758869,22.278455547515694,0.9709979580091472
1288791000,11184.88,11226.64,11097.37,11215.13,177579391,"170","2010-11-03 13:30:00",66.76645552704497,22.100933288693195,0.9687751053304707
1288877400,11216.65,11440.37,11216.65,11434.84,234683218,"171","2010-11-04 13:30:00",75.75166944580937,23.492866309636426,0.9804249334558087
1288963800,11435.22,11451.53,11393.52,11444.08,211673103,"172","2010-11-05 13:30:00",76.04499830611329,24.84816894668634,0.9866294442812301
1289226600,11439.54,11439.61,11362.53,11406.84,143993477,"173","2010-11-08 14:30:00",72.25148083785719,25.66838663925926,0.9880744963715555
1289313000,11403.59,11421.14,11303.19,11346.75,161909798,"174","2010-11-09 14:30:00",66.48791372602491,25.63571177299276,0.9885515509514914
1289399400,11342.81,11366.16,11255.02,11357.04,164169607,"175","2010-11-10 14:30:00",66.97376299010683,25.010073010379745,0.9878938124892929
1289485800,11326.69,11326.77,11231.22,11283.1,296662710,"176","2010-11-11 14:30:00",60.2179893556257,24.143567481251836,0.9836093691565579
1289572200,11281.28,11283.7,11143.84,11192.58,217646436,"177","2010-11-12 14:30:00",53.14960420950048,22.459619153680546,0.9792838169904879
1289831400,11194.02,11280.9,11189.1,11201.97,155662243,"178","2010-11-15 14:30:00",53.755998484007364,20.895952849507207,0.9780258919825686
1289917800,11194.7,11194.7,10978.93,11023.5,254565448,"179","2010-11-16 14:30:00",42.497314493151805,21.21547071219808,0.9696779979158602
1290004200,11017.83,11042.16,10990.81,11007.88,160254929,"180","2010-11-17 14:30:00",41.67463069261911,21.51216587041103,0.9646970825254046
1290090600,11010.49,11199.69,11010.34,11181.23,171771617,"181","2010-11-18 14:30:00",52.633592341702304,20.19200908321947,0.9691855675425357
1290177000,11180.77,11206.17,11119.24,11203.55,219399936,"182","2010-11-19 14:30:00",53.83632016476506,18.908513100187204,0.9690910949813417
1290436200,11201.66,11206.05,11054.53,11178.58,152849320,"183","2010-11-22 14:30:00",52.23825456738359,18.259232226333573,0.9711197797023844
1290522600,11177.6,11180.17,10992.17,11036.37,192821511,"184","2010-11-23 14:30:00",44.192542274827446,18.136898328396107,0.9776458377245884
1290609000,11037.35,11195.99,11037.35,11187.28,138278670,"185","2010-11-24 14:30:00",52.545263278371046,17.85701453616365,0.9806576947512212
1290781800,11183.5,11183.5,11067.17,11092,68396121,"186","2010-11-26 14:30:00",47.69183940482492,17.597122443376364,0.9807669611756981
1291041000,11083.75,11083.82,10929.28,11052.49,151525312,"187","2010-11-29 14:30:00",45.80256761961158,18.38517034233926,0.9813653261735887
1291127400,11049.72,11062.63,10942.98,11006.02,233767337,"188","2010-11-30 14:30:00",43.61416006569202,19.11692910566195,0.9865760783097299
1291213800,11007.23,11276.1,11007.23,11255.78,202517464,"189","2010-12-01 14:30:00",55.82950078068081,17.835599407771664,0.989160371398393
1291300200,11255.93,11373.8,11255.85,11362.41,212090425,"190","2010-12-02 14:30:00",59.830539352762585,17.36937767069615,0.9894677493500779
1291386600,11361.88,11388.87,11318.82,11382.09,149439757,"191","2010-12-03 14:30:00",60.54096279405895,17.042526699430912,0.9904278422370972
1291645800,11381.33,11392.08,11350.27,11362.19,122655108,"192","2010-12-06 14:30:00",59.39703473556095,16.762854639138887,0.9892413491495694
1291732200,11363.85,11450.89,11354.09,11359.16,175716725,"193","2010-12-07 14:30:00",59.213573254930374,16.93869958685365,0.9878867784006975
1291818600,11354.3,11389.09,11327.49,11372.48,152511377,"194","2010-12-08 14:30:00",59.801383986528364,16.820453572084773,0.988986902718988
1291905000,11370.36,11413.35,11331.5,11370.06,167966467,"195","2010-12-09 14:30:00",59.633230447209705,16.90095648072477,0.9836490919924633
1291991400,11370.44,11413.69,11357.72,11410.32,151821269,"196","2010-12-10 14:30:00",61.569279652135194,16.97848975545369,0.9795949983250537
1292250600,11406.16,11480.03,11405.33,11428.56,151191253,"197","2010-12-13 14:30:00",62.44802082136451,17.581539664565955,0.980617791345942
1292337000,11429.24,11514.08,11428.94,11476.54,149861645,"198","2010-12-14 14:30:00",64.73245066065354,18.395706244436955,0.9845429335140526
